,func_before,type_label,CWE ID
12771,"void REDACTED_OS_Command_Injection__char_connect_socket_execlp_64b_REDACTEDSink(void * dataVoidPtr);

void REDACTED_OS_Command_Injection__char_connect_socket_execlp_64_REDACTED()
{
    char * data;
    char dataBuffer[100] = ""dir "";
    data = dataBuffer;
    {

        WSADATA wsaData;
        int wsaDataInit = 0;

        int recvResult;
        struct sockaddr_in service;
        char *replace;
        SOCKET connectSocket = (SOCKET)(~0);
        size_t dataLen = strlen(data);
        do
        {

            if (WSAStartup(((WORD)(((BYTE)(((DWORD_PTR)(2)) & 0xff)) | ((WORD)((BYTE)(((DWORD_PTR)(2)) & 0xff))) << 8)), &wsaData) != 0L)
            {
                break;
            }
            wsaDataInit = 1;


            connectSocket = socket(2, 1, IPPROTO_TCP);
            if (connectSocket == (SOCKET)(~0))
            {
                break;
            }
            memset(&service, 0, sizeof(service));
            service.sin_family = 2;
            service.sin_addr.S_un.S_addr = inet_addr(""127.0.0.1"");
            service.sin_port = htons(27015);
            if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == (-1))
            {
                break;
            }



            recvResult = recv(connectSocket, (char *)(data + dataLen), sizeof(char) * (100 - dataLen - 1), 0);
            if (recvResult == (-1) || recvResult == 0)
            {
                break;
            }

            data[dataLen + recvResult / sizeof(char)] = '\0';

            replace = strchr(data, '\r');
            if (replace)
            {
                *replace = '\0';
            }
            replace = strchr(data, '\n');
            if (replace)
            {
                *replace = '\0';
            }
        }
        while (0);
        if (connectSocket != (SOCKET)(~0))
        {
            closesocket(connectSocket);
        }

        if (wsaDataInit)
        {
            WSACleanup();
        }

    }
    REDACTED_OS_Command_Injection__char_connect_socket_execlp_64b_REDACTEDSink(&data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    REDACTED_OS_Command_Injection__char_connect_socket_execlp_64_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12772,"static void REDACTEDSink(char * data)
{
    {
        char *args[] = {""%WINDIR%\\system32\\cmd.exe"", ""/c"", data, ((void*)0)};


        _spawnv(0, ""%WINDIR%\\system32\\cmd.exe"", args);
    }
}

void FILENAME_REDACTED()
{
    char * data;

    void (*funcPtr) (char *) = REDACTEDSink;
    char dataBuffer[100] = ""dir "";
    data = dataBuffer;
    {

        WSADATA wsaData;
        int wsaDataInit = 0;

        int recvResult;
        struct sockaddr_in service;
        char *replace;
        SOCKET listenSocket = (SOCKET)(~0);
        SOCKET acceptSocket = (SOCKET)(~0);
        size_t dataLen = strlen(data);
        do
        {

            if (WSAStartup(((WORD)(((BYTE)(((DWORD_PTR)(2)) & 0xff)) | ((WORD)((BYTE)(((DWORD_PTR)(2)) & 0xff))) << 8)), &wsaData) != 0L)
            {
                break;
            }
            wsaDataInit = 1;


            listenSocket = socket(2, 1, IPPROTO_TCP);
            if (listenSocket == (SOCKET)(~0))
            {
                break;
            }
            memset(&service, 0, sizeof(service));
            service.sin_family = 2;
            service.sin_addr.S_un.S_addr = (ULONG)0x00000000;
            service.sin_port = htons(27015);
            if (bind(listenSocket, (struct sockaddr*)&service, sizeof(service)) == (-1))
            {
                break;
            }
            if (listen(listenSocket, 5) == (-1))
            {
                break;
            }
            acceptSocket = accept(listenSocket, ((void*)0), ((void*)0));
            if (acceptSocket == (-1))
            {
                break;
            }

            recvResult = recv(acceptSocket, (char *)(data + dataLen), sizeof(char) * (100 - dataLen - 1), 0);
            if (recvResult == (-1) || recvResult == 0)
            {
                break;
            }

            data[dataLen + recvResult / sizeof(char)] = '\0';

            replace = strchr(data, '\r');
            if (replace)
            {
                *replace = '\0';
            }
            replace = strchr(data, '\n');
            if (replace)
            {
                *replace = '\0';
            }
        }
        while (0);
        if (listenSocket != (SOCKET)(~0))
        {
            closesocket(listenSocket);
        }
        if (acceptSocket != (SOCKET)(~0))
        {
            closesocket(acceptSocket);
        }

        if (wsaDataInit)
        {
            WSACleanup();
        }

    }

    funcPtr(data);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12773,"namespace FILENAME
{
FILENAME_REDACTED::FILENAME_REDACTED(wchar_t * dataCopy)
{
    data = dataCopy;
    {

        size_t dataLen = wcslen(data);
        wchar_t * environment = _wgetenv(L""ADD"");

        if (environment != 0)
        {

            wcsncat(data+dataLen, environment, 100-dataLen-1);
        }
    }
}

FILENAME_REDACTED::~FILENAME_REDACTED()
{
    {
        wchar_t *args[] = {L""%WINDIR%\\system32\\cmd.exe"", L""/c"", data, 0};


        _wspawnv(0, L""%WINDIR%\\system32\\cmd.exe"", args);
    }
}
}
",C,CWE-78
12774,"namespace FILENAME
{

void FILENAME_REDACTED::action(char * data)
{
    {
        char *args[] = {""%WINDIR%\\system32\\cmd.exe"", ""/c"", data, 0};



        _execvp(""cmd.exe"", args);
    }
}

}
",C,CWE-78
12775,"typedef struct _REDACTED_OS_Command_Injection__char_connect_socket_execl_67_structType
{
    char * structFirst;
} REDACTED_OS_Command_Injection__char_connect_socket_execl_67_structType;




void REDACTED_OS_Command_Injection__char_connect_socket_execl_67b_REDACTEDSink(REDACTED_OS_Command_Injection__char_connect_socket_execl_67_structType myStruct);

void REDACTED_OS_Command_Injection__char_connect_socket_execl_67_REDACTED()
{
    char * data;
    REDACTED_OS_Command_Injection__char_connect_socket_execl_67_structType myStruct;
    char dataBuffer[100] = ""dir "";
    data = dataBuffer;
    {

        WSADATA wsaData;
        int wsaDataInit = 0;

        int recvResult;
        struct sockaddr_in service;
        char *replace;
        SOCKET connectSocket = (SOCKET)(~0);
        size_t dataLen = strlen(data);
        do
        {

            if (WSAStartup(((WORD)(((BYTE)(((DWORD_PTR)(2)) & 0xff)) | ((WORD)((BYTE)(((DWORD_PTR)(2)) & 0xff))) << 8)), &wsaData) != 0L)
            {
                break;
            }
            wsaDataInit = 1;


            connectSocket = socket(2, 1, IPPROTO_TCP);
            if (connectSocket == (SOCKET)(~0))
            {
                break;
            }
            memset(&service, 0, sizeof(service));
            service.sin_family = 2;
            service.sin_addr.S_un.S_addr = inet_addr(""127.0.0.1"");
            service.sin_port = htons(27015);
            if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == (-1))
            {
                break;
            }



            recvResult = recv(connectSocket, (char *)(data + dataLen), sizeof(char) * (100 - dataLen - 1), 0);
            if (recvResult == (-1) || recvResult == 0)
            {
                break;
            }

            data[dataLen + recvResult / sizeof(char)] = '\0';

            replace = strchr(data, '\r');
            if (replace)
            {
                *replace = '\0';
            }
            replace = strchr(data, '\n');
            if (replace)
            {
                *replace = '\0';
            }
        }
        while (0);
        if (connectSocket != (SOCKET)(~0))
        {
            closesocket(connectSocket);
        }

        if (wsaDataInit)
        {
            WSACleanup();
        }

    }
    myStruct.structFirst = data;
    REDACTED_OS_Command_Injection__char_connect_socket_execl_67b_REDACTEDSink(myStruct);
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    REDACTED_OS_Command_Injection__char_connect_socket_execl_67_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12776,"void FILENAME_REDACTEDSink(char * dataArray[])
{

    char * data = dataArray[2];



    _execlp(""cmd.exe"", ""cmd.exe"", ""/c"", data, ((void*)0));
}
",C,CWE-78
12777,"void FILENAME_REDACTEDSink(wchar_t * data)
{
    {
        wchar_t *args[] = {L""%WINDIR%\\system32\\cmd.exe"", L""/c"", data, ((void*)0)};


        _wspawnv(0, L""%WINDIR%\\system32\\cmd.exe"", args);
    }
}
",C,CWE-78
12778,"void FILENAME_REDACTED()
{
    char * data;
    char data_buf[100] = ""dir "";
    data = data_buf;
    {

        size_t dataLen = strlen(data);
        char * environment = getenv(""ADD"");

        if (environment != ((void*)0))
        {

            strncat(data+dataLen, environment, 100-dataLen-1);
        }
    }

    if (system(data) != 0)
    {
        printLine(""command execution failed!"");
        exit(1);
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12779,"void FILENAME_REDACTED()
{
    char * data;
    char dataBuffer[100] = ""dir "";
    data = dataBuffer;
    if(globalReturnsTrueOrFalse())
    {
        {

            size_t dataLen = strlen(data);
            FILE * pFile;

            if (100-dataLen > 1)
            {
                pFile = fopen(""C:\\temp\\file.txt"", ""r"");
                if (pFile != ((void*)0))
                {

                    if (fgets(data+dataLen, (int)(100-dataLen), pFile) == ((void*)0))
                    {
                        printLine(""fgets() failed"");

                        data[dataLen] = '\0';
                    }
                    fclose(pFile);
                }
            }
        }
    }
    else
    {

        strcat(data, ""*.*"");
    }
    {
        char *args[] = {""%WINDIR%\\system32\\cmd.exe"", ""/c"", data, ((void*)0)};



        _spawnvp(0, ""cmd.exe"", args);
    }
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12780,"namespace REDACTED_OS_Command_Injection__char_environment_w32_spawnv_83
{



void REDACTED()
{
    char * data;
    char dataBuffer[100] = ""dir "";
    data = dataBuffer;
    REDACTED_OS_Command_Injection__char_environment_w32_spawnv_83_REDACTED REDACTEDObject(data);
}
}
using namespace REDACTED_OS_Command_Injection__char_environment_w32_spawnv_83;

int main(int argc, char * argv[])
{

    srand( (unsigned)time(0) );






    printLine(""Calling REDACTED()..."");
    REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12781,"void FILENAME_REDACTED()
{
    char * data;
    char dataBuffer[100] = ""dir "";
    data = dataBuffer;
    switch(6)
    {
    case 6:
    {

        WSADATA wsaData;
        int wsaDataInit = 0;

        int recvResult;
        struct sockaddr_in service;
        char *replace;
        SOCKET connectSocket = (SOCKET)(~0);
        size_t dataLen = strlen(data);
        do
        {

            if (WSAStartup(((WORD)(((BYTE)(((DWORD_PTR)(2)) & 0xff)) | ((WORD)((BYTE)(((DWORD_PTR)(2)) & 0xff))) << 8)), &wsaData) != 0L)
            {
                break;
            }
            wsaDataInit = 1;


            connectSocket = socket(2, 1, IPPROTO_TCP);
            if (connectSocket == (SOCKET)(~0))
            {
                break;
            }
            memset(&service, 0, sizeof(service));
            service.sin_family = 2;
            service.sin_addr.S_un.S_addr = inet_addr(""127.0.0.1"");
            service.sin_port = htons(27015);
            if (connect(connectSocket, (struct sockaddr*)&service, sizeof(service)) == (-1))
            {
                break;
            }



            recvResult = recv(connectSocket, (char *)(data + dataLen), sizeof(char) * (100 - dataLen - 1), 0);
            if (recvResult == (-1) || recvResult == 0)
            {
                break;
            }

            data[dataLen + recvResult / sizeof(char)] = '\0';

            replace = strchr(data, '\r');
            if (replace)
            {
                *replace = '\0';
            }
            replace = strchr(data, '\n');
            if (replace)
            {
                *replace = '\0';
            }
        }
        while (0);
        if (connectSocket != (SOCKET)(~0))
        {
            closesocket(connectSocket);
        }

        if (wsaDataInit)
        {
            WSACleanup();
        }

    }
    break;
    default:

        printLine(""Benign, fixed string"");
        break;
    }


    _spawnl(0, ""%WINDIR%\\system32\\cmd.exe"", ""%WINDIR%\\system32\\cmd.exe"", ""/c"", data, ((void*)0));
}
int main(int argc, char * argv[])
{

    srand( (unsigned)time(((void*)0)) );






    printLine(""Calling REDACTED()..."");
    FILENAME_REDACTED();
    printLine(""Finished REDACTED()"");

    return 0;
}
",C,CWE-78
12782,"char * FILENAME_REDACTEDSource(char * data)
{
    {

        WSADATA wsaData;
        int wsaDataInit = 0;

        int recvResult;
        struct sockaddr_in service;
        char *replace;
        SOCKET listenSocket = (SOCKET)(~0);
        SOCKET acceptSocket = (SOCKET)(~0);
        size_t dataLen = strlen(data);
        do
        {

            if (WSAStartup(((WORD)(((BYTE)(((DWORD_PTR)(2)) & 0xff)) | ((WORD)((BYTE)(((DWORD_PTR)(2)) & 0xff))) << 8)), &wsaData) != 0L)
            {
                break;
            }
            wsaDataInit = 1;


            listenSocket = socket(2, 1, IPPROTO_TCP);
            if (listenSocket == (SOCKET)(~0))
            {
                break;
            }
            memset(&service, 0, sizeof(service));
            service.sin_family = 2;
            service.sin_addr.S_un.S_addr = (ULONG)0x00000000;
            service.sin_port = htons(27015);
            if (bind(listenSocket, (struct sockaddr*)&service, sizeof(service)) == (-1))
            {
                break;
            }
            if (listen(listenSocket, 5) == (-1))
            {
                break;
            }
            acceptSocket = accept(listenSocket, ((void*)0), ((void*)0));
            if (acceptSocket == (-1))
            {
                break;
            }

            recvResult = recv(acceptSocket, (char *)(data + dataLen), sizeof(char) * (100 - dataLen - 1), 0);
            if (recvResult == (-1) || recvResult == 0)
            {
                break;
            }

            data[dataLen + recvResult / sizeof(char)] = '\0';

            replace = strchr(data, '\r');
            if (replace)
            {
                *replace = '\0';
            }
            replace = strchr(data, '\n');
            if (replace)
            {
                *replace = '\0';
            }
        }
        while (0);
        if (listenSocket != (SOCKET)(~0))
        {
            closesocket(listenSocket);
        }
        if (acceptSocket != (SOCKET)(~0))
        {
            closesocket(acceptSocket);
        }

        if (wsaDataInit)
        {
            WSACleanup();
        }

    }
    return data;
}
",C,CWE-78
